"year","occupancy","n","abundance","t_occupancy","t_abundance","tidal_basin_id","tidal_basin","species_id","species"
2011,0.614973262032086,374,253.225243834641,0.473915827237027,2.40843061993443,10,"Ems-Dollard",59,"Limecola balthica"
2012,0.603015075376884,398,272.500204767327,0.423294631280128,2.43994401724053,10,"Ems-Dollard",59,"Limecola balthica"
2013,0.582901554404145,386,471.432145850724,0.340026216372662,2.6760708058384,10,"Ems-Dollard",59,"Limecola balthica"
2014,0.542465753424658,365,364.735193937899,0.175793790706747,2.5654019168317,10,"Ems-Dollard",59,"Limecola balthica"
2015,0.5,76,442.161638061337,0.0263173083173734,2.64840763682296,10,"Ems-Dollard",59,"Limecola balthica"
2008,0,160,0,-5.76519110278484,1.76150151737976,10,"Ems-Dollard",60,"Macomangulus tenuis"
2009,0.0072289156626506,415,57.743289020094,-4.76704605162176,2.06253151304374,10,"Ems-Dollard",60,"Macomangulus tenuis"
2010,0,406,0,-6.69826805411541,1.76150151737976,10,"Ems-Dollard",60,"Macomangulus tenuis"
2011,0,374,0,-6.61606518513282,1.76150151737976,10,"Ems-Dollard",60,"Macomangulus tenuis"
2012,0,398,0,-6.67834211465433,1.76150151737976,10,"Ems-Dollard",60,"Macomangulus tenuis"
2013,0,386,0,-6.64768837356333,1.76150151737976,10,"Ems-Dollard",60,"Macomangulus tenuis"
2014,0,365,0,-6.59167373200866,1.76150151737976,10,"Ems-Dollard",60,"Macomangulus tenuis"
2015,0,76,0,-5.01727983681492,1.76150151737976,10,"Ems-Dollard",60,"Macomangulus tenuis"
2008,0.01875,160,40.0353471388895,-3.80029304148484,1.63268512656787,10,"Ems-Dollard",62,"Mya arenaria"
2009,0.0313253012048193,415,50.6364226791594,-3.39251784794243,1.72854521198381,10,"Ems-Dollard",62,"Mya arenaria"
2010,0.0295566502463054,406,55.5779156818405,-3.4493524235492,1.76689654926647,10,"Ems-Dollard",62,"Mya arenaria"
2011,0.0133689839572193,374,51.9689601180846,-4.20469261939097,1.73922512266861,10,"Ems-Dollard",62,"Mya arenaria"
2012,0.0276381909547739,398,65.6173738864704,-3.51478483265827,1.83571934389584,10,"Ems-Dollard",62,"Mya arenaria"
2013,0.119170984455959,386,195.172316921162,-1.98802163440544,2.29679563749543,10,"Ems-Dollard",62,"Mya arenaria"
2014,0.0328767123287671,365,68.8107527489453,-3.33932197794407,1.85550653974441,10,"Ems-Dollard",62,"Mya arenaria"
2015,0.0394736842105263,76,67.367170523443,-3.03082359336526,1.84667312711658,10,"Ems-Dollard",62,"Mya arenaria"
2008,0.00625,160,80.8406046281315,-4.66028948520917,1.92286951961474,10,"Ems-Dollard",63,"Ensis leei"
2009,0.0771084337349398,415,63.878513478479,-2.4654885639309,1.82455326312685,10,"Ems-Dollard",63,"Ensis leei"
2010,0.12807881773399,406,77.0650818845101,-1.90707031573905,1.90283067017623,10,"Ems-Dollard",63,"Ensis leei"
2011,0.195187165775401,374,124.108521195243,-1.40816234775647,2.10378896716183,10,"Ems-Dollard",63,"Ensis leei"
2012,0.188442211055276,398,84.6747590190658,-1.45197047998085,1.94231529313416,10,"Ems-Dollard",63,"Ensis leei"
2013,0.106217616580311,386,65.6780619601698,-2.11640066321706,1.83610391444348,10,"Ems-Dollard",63,"Ensis leei"
2014,0.106849315068493,365,81.255171837888,-2.10906178974155,1.92501456643173,10,"Ems-Dollard",63,"Ensis leei"
2015,0.118421052631579,76,63.838413972215,-1.94591014905531,1.82429234723922,10,"Ems-Dollard",63,"Ensis leei"
2008,0.233333333333333,390,307.709546043323,-1.18243096055118,2.49605518409488,2,"Eierlandse Gat",11,"Hediste diversicolor"
2009,0.255639097744361,399,494.13649883024,-1.06218441985932,2.69879220355238,2,"Eierlandse Gat",11,"Hediste diversicolor"
2010,0.312020460358056,391,269.46079416944,-0.784739883964138,2.43952158903545,2,"Eierlandse Gat",11,"Hediste diversicolor"
2011,0.198564593301435,418,99.9747363442374,-1.38779024771147,2.02380199322918,2,"Eierlandse Gat",11,"Hediste diversicolor"
2012,0.205417607223476,443,138.423989456921,-1.34587073896924,2.15861223552634,2,"Eierlandse Gat",11,"Hediste diversicolor"
2013,0.195402298850575,348,135.424996094909,-1.40616854732697,2.14947726693343,2,"Eierlandse Gat",11,"Hediste diversicolor"
2014,0.358722358722359,407,486.642247395079,-0.575577432736299,2.69223079711648,2,"Eierlandse Gat",11,"Hediste diversicolor"
2015,0.315789473684211,76,553.774182177788,-0.742908690119009,2.74774810012384,2,"Eierlandse Gat",11,"Hediste diversicolor"
2008,0.31025641025641,390,54.2204711896654,-0.792936651168316,1.7772768129155,2,"Eierlandse Gat",16,"Nephtys hombergii"
2009,0.205513784461153,399,57.923560789589,-1.3445249482436,1.80333693833659,2,"Eierlandse Gat",16,"Nephtys hombergii"
2010,0.0741687979539642,391,51.5707305386357,-2.50587177825305,1.75762050472305,2,"Eierlandse Gat",16,"Nephtys hombergii"
2011,0.0526315789473684,418,45.6171983374594,-2.86663547799733,1.70991448347236,2,"Eierlandse Gat",16,"Nephtys hombergii"
2012,0.0880361173814898,443,46.9053178567039,-2.32387581580293,1.7206897302785,2,"Eierlandse Gat",16,"Nephtys hombergii"
2013,0.114942528735632,348,43.1631085425203,-2.02717311313408,1.68861512954025,2,"Eierlandse Gat",16,"Nephtys hombergii"
2014,0.0786240786240786,407,41.2503621096592,-2.44435171362158,1.67125806773834,2,"Eierlandse Gat",16,"Nephtys hombergii"
2015,0.0657894736842105,76,38.110570753262,-2.5508646175798,1.64117072326471,2,"Eierlandse Gat",16,"Nephtys hombergii"
2008,0.764102564102564,390,491.113262273047,1.18243096055118,2.69615720079845,2,"Eierlandse Gat",20,"Scoloplos armiger"
2009,0.80952380952381,399,683.294395822223,1.45506645768598,2.83818974572012,2,"Eierlandse Gat",20,"Scoloplos armiger"
2010,0.841432225063939,391,556.415035448546,1.67853917913009,2.74979340206611,2,"Eierlandse Gat",20,"Scoloplos armiger"
2011,0.921052631578947,418,847.898056957562,2.47330110366769,2.93123247709856,2,"Eierlandse Gat",20,"Scoloplos armiger"
2012,0.950338600451467,443,1186.31095636046,2.97576684230829,3.07626525169634,2,"Eierlandse Gat",20,"Scoloplos armiger"
2013,0.939655172413793,348,1372.02010221398,2.77106316893094,3.13914802101865,2,"Eierlandse Gat",20,"Scoloplos armiger"
2014,0.857493857493858,407,706.7057258403,1.80471861387056,2.8527023102545,2,"Eierlandse Gat",20,"Scoloplos armiger"
2015,0.881578947368421,76,816.151116813602,2.07206143438221,2.91477139998664,2,"Eierlandse Gat",20,"Scoloplos armiger"
2008,0.0615384615384615,390,85.5803664437561,-2.70259316163915,1.96073087364096,2,"Eierlandse Gat",29,"Marenzelleria viridis"
2009,0.24812030075188,399,338.69063705498,-1.10195677339096,2.53714505827481,2,"Eierlandse Gat",29,"Marenzelleria viridis"
2010,0.524296675191816,391,2132.10212460799,0.102391151888799,3.32998260400223,2,"Eierlandse Gat",29,"Marenzelleria viridis"
2011,0.358851674641148,418,328.595243685346,-0.575156482147131,2.52422675005093,2,"Eierlandse Gat",29,"Marenzelleria viridis"
2012,0.187358916478555,443,171.588009725655,-1.45986754530429,2.2488614065746,2,"Eierlandse Gat",29,"Marenzelleria viridis"
2013,0.21264367816092,348,536.778493471928,-1.30050249647652,2.7344420270344,2,"Eierlandse Gat",29,"Marenzelleria viridis"
2014,0.058968058968059,407,75.1817623317736,-2.74805553571591,1.90824953115853,2,"Eierlandse Gat",29,"Marenzelleria viridis"
2015,0.171052631578947,76,197.659720107245,-1.53247687129797,2.3084236430768,2,"Eierlandse Gat",29,"Marenzelleria viridis"
2008,0.0641025641025641,390,82.4112222016222,-2.65984809928433,1.94539743331766,2,"Eierlandse Gat",37,"Heteromastus filiformis"
2009,0.0601503759398496,399,107.546875853024,-2.72691868540659,2.05431118300055,2,"Eierlandse Gat",37,"Heteromastus filiformis"
2010,0.061381074168798,391,85.5803663906576,-2.70532540377602,1.96073087338854,2,"Eierlandse Gat",37,"Heteromastus filiformis"
2011,0.0933014354066986,418,107.807214204788,-2.25991540097043,2.05530776466629,2,"Eierlandse Gat",37,"Heteromastus filiformis"
2012,0.0925507900677201,443,78.3900358205498,-2.26951410615016,1.92512824969191,2,"Eierlandse Gat",37,"Heteromastus filiformis"
2013,0.0689655172413793,348,113.658040586411,-2.58052599639027,2.0771220486107,2,"Eierlandse Gat",37,"Heteromastus filiformis"
2014,0.0909090909090909,407,64.984609644208,-2.28780980741189,1.8497813094415,2,"Eierlandse Gat",37,"Heteromastus filiformis"
2015,0.131578947368421,76,62.1317790365957,-1.83067488547773,1.83190883944589,2,"Eierlandse Gat",37,"Heteromastus filiformis"
2008,0.169230769230769,390,61.2630050281575,-1.58199716627915,1.80719780808067,2,"Eierlandse Gat",39,"Arenicola marina"
2009,0.308270676691729,399,163.35013133169,-0.802346472524937,2.22072846551023,2,"Eierlandse Gat",39,"Arenicola marina"
2010,0.51150895140665,391,103.434976265393,0.0511620521798683,2.02662371221571,2,"Eierlandse Gat",39,"Arenicola marina"
2011,0.488038277511962,418,78.1119512034504,-0.043068857185823,1.90848027729239,2,"Eierlandse Gat",39,"Arenicola marina"
2012,0.367945823927765,443,50.5066024851435,-0.536189302257846,1.72749056146238,2,"Eierlandse Gat",39,"Arenicola marina"
2013,0.451149425287356,348,64.8159224637883,-0.190226736301068,1.83060847074567,2,"Eierlandse Gat",39,"Arenicola marina"
2014,0.412776412776413,407,60.7961217410997,-0.34743356053598,1.8040254658206,2,"Eierlandse Gat",39,"Arenicola marina"
2015,0.460526315789474,76,115.836337495686,-0.131769277631123,2.07453669836026,2,"Eierlandse Gat",39,"Arenicola marina"
2008,0.47948717948718,390,543.500834115801,-0.0769610411361282,2.73969864048832,2,"Eierlandse Gat",42,"Lanice conchilega"
2009,0.416040100250627,399,393.753575014693,-0.333894915606913,2.60142156255997,2,"Eierlandse Gat",42,"Lanice conchilega"
2010,0.276214833759591,391,222.782163674017,-0.956928377605981,2.35877406407145,2,"Eierlandse Gat",42,"Lanice conchilega"
2011,0.0980861244019139,418,239.230915889641,-2.2052246200033,2.38897062247361,2,"Eierlandse Gat",42,"Lanice conchilega"
2012,0.0158013544018059,443,52.6288834575818,-4.06159177575029,1.76557711092553,2,"Eierlandse Gat",42,"Lanice conchilega"
2013,0.152298850574713,348,124.355075651286,-1.70559734918968,2.11398984605589,2,"Eierlandse Gat",42,"Lanice conchilega"
2014,0.316953316953317,407,786.027910819377,-0.762140052046897,2.89855337820508,2,"Eierlandse Gat",42,"Lanice conchilega"
2015,0.328947368421053,76,1516.01540961438,-0.683294884116934,3.18232169204298,2,"Eierlandse Gat",42,"Lanice conchilega"
2008,0.041025641025641,390,2055.94259515373,-3.11955762366634,3.32480309448748,2,"Eierlandse Gat",45,"Peringia ulvae"
2009,0.037593984962406,399,816.490110057477,-3.20849959688211,2.94105331031989,2,"Eierlandse Gat",45,"Peringia ulvae"
2010,0.0690537084398977,391,2644.42878040269,-2.58159329230105,3.43152735039769,2,"Eierlandse Gat",45,"Peringia ulvae"
2011,0.0956937799043062,418,2231.83232622325,-2.23226859457659,3.35953587697472,2,"Eierlandse Gat",45,"Peringia ulvae"
2012,0.108352144469526,443,2130.53240771334,-2.09605534234249,3.33987277703729,2,"Eierlandse Gat",45,"Peringia ulvae"
2013,0.0545977011494253,348,210.882232212225,-2.82412237235496,2.42727614238092,2,"Eierlandse Gat",45,"Peringia ulvae"
2014,0.0982800982800983,407,2428.16192327692,-2.20269654721421,3.39528275988375,2,"Eierlandse Gat",45,"Peringia ulvae"
2015,0.0789473684210526,76,6545.58679512561,-2.36952457566916,3.81968704611821,2,"Eierlandse Gat",45,"Peringia ulvae"
2008,0.0179487179487179,390,203.256378006118,-3.93182563272433,2.41471403267648,2,"Eierlandse Gat",50,"Mytilus edulis"
2009,0.0902255639097744,399,696.943366557273,-2.29571221370628,2.87710157908311,2,"Eierlandse Gat",50,"Mytilus edulis"
2010,0.010230179028133,391,170.053986865077,-4.4530544712512,2.3553411802925,2,"Eierlandse Gat",50,"Mytilus edulis"
2011,0.0143540669856459,418,86.614933530141,-4.14800684321553,2.15595319897894,2,"Eierlandse Gat",50,"Mytilus edulis"
2012,0.00677200902934537,443,680.600902635485,-4.83287474862986,2.86757903838049,2,"Eierlandse Gat",50,"Mytilus edulis"
2013,0.0344827586206897,348,76.991052026792,-3.28989331210348,2.1257397339436,2,"Eierlandse Gat",50,"Mytilus edulis"
2014,0.0294840294840295,407,403.144396408923,-3.45189049597767,2.66250550874095,2,"Eierlandse Gat",50,"Mytilus edulis"
2015,0.0263157894736842,76,201.524078807565,-3.38099467434464,2.41180904115497,2,"Eierlandse Gat",50,"Mytilus edulis"
2008,0.105128205128205,390,97.7016453415226,-2.12794480296393,2.01483952404693,2,"Eierlandse Gat",52,"Cerastoderma edule"
2009,0.0977443609022556,399,94.7582180425087,-2.20841350525403,2.00230668533956,2,"Eierlandse Gat",52,"Cerastoderma edule"
2010,0.171355498721228,391,126.432809751585,-1.56707151606247,2.12125490593753,2,"Eierlandse Gat",52,"Cerastoderma edule"
2011,0.521531100478469,418,2068.85174830655,0.0909717782057266,3.31693983249938,2,"Eierlandse Gat",52,"Cerastoderma edule"
2012,0.331828442437923,443,728.571822886123,-0.694840661066278,2.86590082336928,2,"Eierlandse Gat",52,"Cerastoderma edule"
2013,0.25,348,513.265076453131,-1.09096406782985,2.71520033063969,2,"Eierlandse Gat",52,"Cerastoderma edule"
2014,0.265356265356265,407,379.008183240245,-1.01201975985214,2.58521532570282,2,"Eierlandse Gat",52,"Cerastoderma edule"
2015,0.25,76,254.362783443242,-1.06382617258269,2.41520231504473,2,"Eierlandse Gat",52,"Cerastoderma edule"
2008,0.0256410256410256,390,73.6804370954874,-3.58747933967221,1.89948825191698,2,"Eierlandse Gat",56,"Scrobicularia plana"
2009,0.0325814536340852,399,174.384733566091,-3.351851507559,2.25537763004387,2,"Eierlandse Gat",56,"Scrobicularia plana"
2010,0.0127877237851662,391,52.5232958252114,-4.24979310076496,1.76478967738537,2,"Eierlandse Gat",56,"Scrobicularia plana"
2011,0.0167464114832536,418,60.3087411138962,-4.00247290835022,1.81933057521652,2,"Eierlandse Gat",56,"Scrobicularia plana"
2012,0.0135440180586907,443,76.2211416764393,-4.20698619837807,1.91317774926323,2,"Eierlandse Gat",56,"Scrobicularia plana"
2013,0.0028735632183908,348,57.743289020094,-5.44241771052179,1.80210385766842,2,"Eierlandse Gat",56,"Scrobicularia plana"
2014,0,407,0,-6.70073110954781,0.75272759502831,2,"Eierlandse Gat",56,"Scrobicularia plana"
2015,0.0526315789473684,76,44.1447445896701,-2.76562005292369,1.69726062251416,2,"Eierlandse Gat",56,"Scrobicularia plana"
2008,0.0820512820512821,390,2274.11719451736,-2.39789527279837,3.36748742300721,2,"Eierlandse Gat",58,"Abra tenuis"
2009,0.06265664160401,399,1163.45798679338,-2.68423955240849,3.08637635145229,2,"Eierlandse Gat",58,"Abra tenuis"
2010,0.0869565217391304,391,4772.27056616259,-2.33537491581704,3.68384452349769,2,"Eierlandse Gat",58,"Abra tenuis"
2011,0.0909090909090909,418,1035.96019620404,-2.28819635554195,3.03844077268775,2,"Eierlandse Gat",58,"Abra tenuis"
2012,0.0451467268623025,443,1232.2417929137,-3.02576456065287,3.11019570949181,2,"Eierlandse Gat",58,"Abra tenuis"
2013,0.0229885057471264,348,304.884567236742,-3.68740778350248,2.55807585235095,2,"Eierlandse Gat",58,"Abra tenuis"
2014,0.0761670761670762,407,635.474211500586,-2.4782709253726,2.84014540197377,2,"Eierlandse Gat",58,"Abra tenuis"
2015,0.105263157894737,76,2943.46417086153,-2.07206143438221,3.4771288684658,2,"Eierlandse Gat",58,"Abra tenuis"
2008,0.156410256410256,390,85.9541990648838,-1.67549966311219,1.96250442413024,2,"Eierlandse Gat",59,"Limecola balthica"
2009,0.12781954887218,399,100.432563125144,-1.90918285733516,2.0261527000999,2,"Eierlandse Gat",59,"Limecola balthica"
2010,0.184143222506394,391,78.2036611825876,-1.48003591315159,1.9241654760936,2,"Eierlandse Gat",59,"Limecola balthica"
2011,0.143540669856459,418,126.573289591516,-1.77649199709727,2.12171613087027,2,"Eierlandse Gat",59,"Limecola balthica"
2012,0.216704288939052,443,164.356648626413,-1.27833981028502,2.23078339735616,2,"Eierlandse Gat",59,"Limecola balthica"
2013,0.341954022988506,348,331.300908080415,-0.648219838962694,2.52772684852538,2,"Eierlandse Gat",59,"Limecola balthica"
2014,0.452088452088452,407,874.572860025182,-0.187277638125713,2.9446539818079,2,"Eierlandse Gat",59,"Limecola balthica"
2015,0.342105263157895,76,174.784494366446,-0.624827936582468,2.25661871571037,2,"Eierlandse Gat",59,"Limecola balthica"
2008,0.0846153846153846,390,59.1431264069062,-2.36478880102333,1.91508543584545,2,"Eierlandse Gat",60,"Macomangulus tenuis"
2009,0.0551378446115288,399,72.3995857185698,-2.81740273802957,1.97998927987078,2,"Eierlandse Gat",60,"Macomangulus tenuis"
2010,0.00767263427109974,391,53.8937364187544,-4.70695288029803,1.88644025398806,2,"Eierlandse Gat",60,"Macomangulus tenuis"
2011,0.0263157894736842,418,66.667251868654,-3.56523689361866,1.95310494261369,2,"Eierlandse Gat",60,"Macomangulus tenuis"
2012,0.0225733634311512,443,223.258653477787,-3.71820706920846,2.39156308948339,2,"Eierlandse Gat",60,"Macomangulus tenuis"
2013,0.0114942528735632,348,57.743289020094,-4.33510971488613,1.907629553058,2,"Eierlandse Gat",60,"Macomangulus tenuis"
2014,0.00245700245700246,407,57.743289020094,-5.5996557654473,1.907629553058,2,"Eierlandse Gat",60,"Macomangulus tenuis"
2015,0.0131578947368421,76,57.743289020094,-3.90533401727735,1.907629553058,2,"Eierlandse Gat",60,"Macomangulus tenuis"
2008,0.0538461538461538,390,53.2063163720563,-2.84138777649577,1.74891239054158,2,"Eierlandse Gat",62,"Mya arenaria"
2009,0.233082706766917,399,194.799779602434,-1.18398834231701,2.29597798791367,2,"Eierlandse Gat",62,"Mya arenaria"
2010,0.0946291560102302,391,116.266892756676,-2.24354255236026,2.07610883470521,2,"Eierlandse Gat",62,"Mya arenaria"
2011,0.449760765550239,418,7418.0399561646,-0.196805022612534,3.87045816649393,2,"Eierlandse Gat",62,"Mya arenaria"
2012,0.0586907449209932,443,77.1539177431802,-2.75474172861472,1.90331295187554,2,"Eierlandse Gat",62,"Mya arenaria"
2013,0.0804597701149425,348,80.8406046281316,-2.41685318654298,1.92286951961474,2,"Eierlandse Gat",62,"Mya arenaria"
2014,0.0221130221130221,407,63.9025732388758,-3.73390313548789,1.82470973781926,2,"Eierlandse Gat",62,"Mya arenaria"
2015,0.0263157894736842,76,57.743289020094,-3.38099467434464,1.7826908164497,2,"Eierlandse Gat",62,"Mya arenaria"
2008,0.0641025641025641,390,68.3726738657917,-2.65984809928433,1.85284483263466,2,"Eierlandse Gat",63,"Ensis leei"
2009,0.087719298245614,399,83.7772634797915,-2.3262466004922,1.93784087459893,2,"Eierlandse Gat",63,"Ensis leei"
2010,0.061381074168798,391,46.4111685817597,-2.70532540377602,1.69283223435002,2,"Eierlandse Gat",63,"Ensis leei"
2011,0.167464114832536,418,281.094331066331,-1.59515195518662,2.45329004196065,2,"Eierlandse Gat",63,"Ensis leei"
2012,0.0338600451467269,443,56.1572734434946,-3.31711426445161,1.77117899245758,2,"Eierlandse Gat",63,"Ensis leei"
2013,0.0229885057471264,348,64.9612001476058,-3.68740778350248,1.83153938398752,2,"Eierlandse Gat",63,"Ensis leei"
2014,0.0196560196560197,407,57.5989308294029,-3.847641334734,1.78165554924685,2,"Eierlandse Gat",63,"Ensis leei"
2015,0,76,0,-5.01727983681492,0.460471521715782,2,"Eierlandse Gat",63,"Ensis leei"
2008,0.250616269515201,1217,260.552487631583,-1.09314181550707,2.41781592554925,3,"Vlie",11,"Hediste diversicolor"
2009,0.306306306306306,1221,306.963633485737,-0.815518398615916,2.48871777390284,3,"Vlie",11,"Hediste diversicolor"
2010,0.287251655629139,1208,202.918681879126,-0.906748950646747,2.30978671441709,3,"Vlie",11,"Hediste diversicolor"
2011,0.340972222222222,1440,222.749692178468,-0.657419849787848,2.35006293447335,3,"Vlie",11,"Hediste diversicolor"
2012,0.326671790930054,1301,191.208002473473,-0.721530203712478,2.28412124405962,3,"Vlie",11,"Hediste diversicolor"
2013,0.373209772535805,1187,276.437415325556,-0.516670964150576,2.44340738570322,3,"Vlie",11,"Hediste diversicolor"
2014,0.442574257425743,1010,225.351517595094,-0.228714596363665,2.35508044575587,3,"Vlie",11,"Hediste diversicolor"
2015,0.326829268292683,205,173.565985047545,-0.711496319228142,2.24234473588833,3,"Vlie",11,"Hediste diversicolor"
2008,0.221035332785538,1217,64.78311909102,-1.25725854660753,1.84783144029518,3,"Vlie",16,"Nephtys hombergii"
2009,0.160524160524161,1221,53.2870390839967,-1.65129753636964,1.77045346620446,3,"Vlie",16,"Nephtys hombergii"
2010,0.0985099337748344,1208,48.6741960109352,-2.20923950930304,1.73506399191493,3,"Vlie",16,"Nephtys hombergii"
2011,0.0868055555555556,1440,50.356767497819,-2.3489058855981,1.7483090685394,3,"Vlie",16,"Nephtys hombergii"
2012,0.0876249039200615,1301,48.4952454219383,-2.33818825288152,1.7336312445173,3,"Vlie",16,"Nephtys hombergii"
2013,0.088458298230834,1187,57.0085744258301,-2.32739329247699,1.79704179293899,3,"Vlie",16,"Nephtys hombergii"
2014,0.112871287128713,1010,43.0542067255087,-2.05680739850647,1.68764531403059,3,"Vlie",16,"Nephtys hombergii"
2015,0.0829268292682927,205,42.1186343440686,-2.371577964481,1.67922320931055,3,"Vlie",16,"Nephtys hombergii"
2008,0.540673788003287,1217,355.288209513864,0.16470990267408,2.55744349894138,3,"Vlie",20,"Scoloplos armiger"
2009,0.663390663390663,1221,590.542074668357,0.680275412283248,2.77539263968633,3,"Vlie",20,"Scoloplos armiger"
2010,0.714403973509934,1208,516.763495693177,0.91889980713302,2.71802173848379,3,"Vlie",20,"Scoloplos armiger"
2011,0.739583333333333,1440,701.079652594529,1.0456076485814,2.84925874730233,3,"Vlie",20,"Scoloplos armiger"
2012,0.807840122982321,1301,981.358904859811,1.43851407995118,2.99432496163191,3,"Vlie",20,"Scoloplos armiger"
2013,0.742207245155855,1187,835.582090310562,1.05967522322627,2.92492039620149,3,"Vlie",20,"Scoloplos armiger"
2014,0.702970297029703,1010,589.048021229128,0.863854529981651,2.7743029507695,3,"Vlie",20,"Scoloplos armiger"
2015,0.736585365853659,205,523.289315886758,1.04090397104746,2.72341310928429,3,"Vlie",20,"Scoloplos armiger"
2008,0.23746918652424,1217,821.661827633534,-1.16433749746854,2.91767387498302,3,"Vlie",29,"Marenzelleria viridis"
2009,0.229320229320229,1221,453.590033545686,-1.20983792377833,2.66204810195523,3,"Vlie",29,"Marenzelleria viridis"
2010,0.673841059602649,1208,2281.66450051507,0.727493360184642,3.35932756211258,3,"Vlie",29,"Marenzelleria viridis"
2011,0.515277777777778,1440,409.805211742535,0.0625203569813339,2.61853345463081,3,"Vlie",29,"Marenzelleria viridis"
2012,0.411990776325903,1301,533.271586122463,-0.354155463298364,2.73153270492536,3,"Vlie",29,"Marenzelleria viridis"
2013,0.433866891322662,1187,2999.06067421531,-0.264376712506278,3.47780393787172,3,"Vlie",29,"Marenzelleria viridis"
2014,0.226732673267327,1010,217.371963905879,-1.22403171045489,2.34836485436057,3,"Vlie",29,"Marenzelleria viridis"
2015,0.346341463414634,205,741.445518638296,-0.624404028140342,2.87338127147458,3,"Vlie",29,"Marenzelleria viridis"
2008,0.147904683648316,1217,92.0941301580851,-1.7478741541029,1.99064275040155,3,"Vlie",37,"Heteromastus filiformis"
2009,0.176085176085176,1221,85.339746914909,-1.5402792996689,1.95958547441979,3,"Vlie",37,"Heteromastus filiformis"
2010,0.139072847682119,1208,84.2313043597543,-1.81955935750565,1.95426969186085,3,"Vlie",37,"Heteromastus filiformis"
2011,0.188888888888889,1440,111.581263616657,-1.45498137543975,2.0695037905015,3,"Vlie",37,"Heteromastus filiformis"
2012,0.174481168332052,1301,102.401490896635,-1.55152937892783,2.03413019513657,3,"Vlie",37,"Heteromastus filiformis"
2013,0.175231676495366,1187,104.851263655393,-1.54608174559727,2.0438556099768,3,"Vlie",37,"Heteromastus filiformis"
2014,0.215841584158416,1010,113.861289888145,-1.28714386478542,2.07786050022939,3,"Vlie",37,"Heteromastus filiformis"
2015,0.190243902439024,205,165.560374022887,-1.43267052291004,2.23384533589243,3,"Vlie",37,"Heteromastus filiformis"
2008,0.177485620377979,1217,62.3314745732473,-1.53066460658124,1.81398704579806,3,"Vlie",39,"Arenicola marina"
2009,0.294021294021294,1221,147.102299977663,-0.873960878806883,2.17589352653746,3,"Vlie",39,"Arenicola marina"
2010,0.318708609271523,1208,123.891001351695,-0.757807289636143,2.10284661232456,3,"Vlie",39,"Arenicola marina"
2011,0.325,1440,88.4560561359198,-0.729305167139018,1.9604016907268,3,"Vlie",39,"Arenicola marina"
2012,0.239046887009992,1301,66.6921991342108,-1.15580042681511,1.84211988546349,3,"Vlie",39,"Arenicola marina"
2013,0.272114574557708,1187,107.972084628403,-0.981794783645778,2.04454566253634,3,"Vlie",39,"Arenicola marina"
2014,0.265346534653465,1010,69.6440085270019,-1.01582424762907,1.86017881417175,3,"Vlie",39,"Arenicola marina"
2015,0.24390243902439,205,118.500777737232,-1.11822076005649,2.08396890959294,3,"Vlie",39,"Arenicola marina"
2008,0.212818405916187,1217,496.106261609245,-1.30556901844886,2.70050045433778,3,"Vlie",42,"Lanice conchilega"
2009,0.192465192465192,1221,330.294070465714,-1.4314382131363,2.52627841090892,3,"Vlie",42,"Lanice conchilega"
2010,0.302980132450331,1208,422.785003208021,-0.831187492304155,2.63189390872679,3,"Vlie",42,"Lanice conchilega"
2011,0.200694444444444,1440,169.41521356528,-1.37979661246237,2.24322179309728,3,"Vlie",42,"Lanice conchilega"
2012,0.0937740199846272,1301,142.379804961627,-2.2638866923914,2.1703751081171,3,"Vlie",42,"Lanice conchilega"
2013,0.135636057287279,1187,269.727869508044,-1.84843043484972,2.43994298056073,3,"Vlie",42,"Lanice conchilega"
2014,0.157425742574257,1010,499.412869711526,-1.67378048961102,2.70335304532912,3,"Vlie",42,"Lanice conchilega"
2015,0.117073170731707,205,1222.95474203807,-1.99705766022225,3.0894153128653,3,"Vlie",42,"Lanice conchilega"
2008,0.047658175842235,1217,1026.79515042834,-2.98585458963462,3.03478224660219,3,"Vlie",45,"Peringia ulvae"
2009,0.124488124488124,1221,5290.49958434155,-1.94684647871174,3.72811733222135,3,"Vlie",45,"Peringia ulvae"
2010,0.135761589403974,1208,4900.43352138845,-1.84742515631183,3.69522084154395,3,"Vlie",45,"Peringia ulvae"
2011,0.177777777777778,1440,13189.8055308681,-1.52910276434321,4.12209766703743,3,"Vlie",45,"Peringia ulvae"
2012,0.226748654880861,1301,19760.5310065153,-1.22457137236655,4.29704052670983,3,"Vlie",45,"Peringia ulvae"
2013,0.230834035383319,1187,12527.0043615145,-1.20123682450706,4.09980465573054,3,"Vlie",45,"Peringia ulvae"
2014,0.124752475247525,1010,15964.4265665954,-1.94364898359218,4.20469002676892,3,"Vlie",45,"Peringia ulvae"
2015,0.136585365853659,205,13814.7649144642,-1.82341678909875,4.14211883443561,3,"Vlie",45,"Peringia ulvae"
2008,0.00903861955628595,1217,263.519374454876,-4.65230266225202,2.45730147633062,3,"Vlie",50,"Mytilus edulis"
2009,0.0466830466830467,1221,733.495938217583,-3.00740303493904,2.87886246458114,3,"Vlie",50,"Mytilus edulis"
2010,0.0157284768211921,1208,373.690254942515,-4.11003282123055,2.59855805933432,3,"Vlie",50,"Mytilus edulis"
