"year","occupancy","n","biomass","t_occupancy","t_biomass","tidal_basin_id","tidal_basin","species_id","species"
2015,0,76,0,-5.01727983681492,-1.31215959121838,10,"Ems-Dollard",58,"Abra tenuis"
2008,0.35,160,1.93787592082936,-0.605330974553029,0.287729622793382,10,"Ems-Dollard",59,"Limecola balthica"
2009,0.426506024096386,415,1.65271585212458,-0.291197014559225,0.21867145811465,10,"Ems-Dollard",59,"Limecola balthica"
2010,0.541871921182266,406,2.51216824792323,0.172842812839411,0.400360134023845,10,"Ems-Dollard",59,"Limecola balthica"
2011,0.614973262032086,374,3.42061464049788,0.473915827237027,0.534332879146645,10,"Ems-Dollard",59,"Limecola balthica"
2012,0.603015075376884,398,3.49514077104246,0.423294631280128,0.543688525231632,10,"Ems-Dollard",59,"Limecola balthica"
2013,0.582901554404145,386,3.2976100910504,0.340026216372662,0.518436561882294,10,"Ems-Dollard",59,"Limecola balthica"
2014,0.542465753424658,365,1.6044352677527,0.175793790706747,0.205809698749616,10,"Ems-Dollard",59,"Limecola balthica"
2015,0.5,76,1.79712238639611,0.0263173083173734,0.255012909711527,10,"Ems-Dollard",59,"Limecola balthica"
2008,0,160,0,-5.76519110278484,-0.251726748353992,10,"Ems-Dollard",60,"Macomangulus tenuis"
2009,0.0072289156626506,415,2.31165633710443,-4.76704605162176,0.45814908579675,10,"Ems-Dollard",60,"Macomangulus tenuis"
2010,0,406,0,-6.69826805411541,-0.251726748353992,10,"Ems-Dollard",60,"Macomangulus tenuis"
2011,0,374,0,-6.61606518513282,-0.251726748353992,10,"Ems-Dollard",60,"Macomangulus tenuis"
2012,0,398,0,-6.67834211465433,-0.251726748353992,10,"Ems-Dollard",60,"Macomangulus tenuis"
2013,0,386,0,-6.64768837356333,-0.251726748353992,10,"Ems-Dollard",60,"Macomangulus tenuis"
2014,0,365,0,-6.59167373200866,-0.251726748353992,10,"Ems-Dollard",60,"Macomangulus tenuis"
2015,0,76,0,-5.01727983681492,-0.251726748353992,10,"Ems-Dollard",60,"Macomangulus tenuis"
2008,0.01875,160,3.51583489243792,-3.80029304148484,0.546817099634953,10,"Ems-Dollard",62,"Mya arenaria"
2009,0.0313253012048193,415,2.36487558909769,-3.39251784794243,0.374980225196772,10,"Ems-Dollard",62,"Mya arenaria"
2010,0.0295566502463054,406,1.90023540283626,-3.4493524235492,0.280265407569802,10,"Ems-Dollard",62,"Mya arenaria"
2011,0.0133689839572193,374,0.474649835745173,-4.20469261939097,-0.317818828472087,10,"Ems-Dollard",62,"Mya arenaria"
2012,0.0276381909547739,398,0.801087127223555,-3.51478483265827,-0.0928696939048758,10,"Ems-Dollard",62,"Mya arenaria"
2013,0.119170984455959,386,3.83538878272068,-1.98802163440544,0.584532369854195,10,"Ems-Dollard",62,"Mya arenaria"
2014,0.0328767123287671,365,3.87715972071646,-3.33932197794407,0.589228885733654,10,"Ems-Dollard",62,"Mya arenaria"
2015,0.0394736842105263,76,0.35350274255701,-3.03082359336526,-0.443826738653215,10,"Ems-Dollard",62,"Mya arenaria"
2008,0.00625,160,19.3324531639275,-4.66028948520917,1.28637679386119,10,"Ems-Dollard",63,"Ensis leei"
2009,0.0771084337349398,415,4.49205138759619,-2.4654885639309,0.652831173172946,10,"Ems-Dollard",63,"Ensis leei"
2010,0.12807881773399,406,3.14131055108857,-1.90707031573905,0.497663398605331,10,"Ems-Dollard",63,"Ensis leei"
2011,0.195187165775401,374,2.1520044936128,-1.40816234775647,0.333649467365633,10,"Ems-Dollard",63,"Ensis leei"
2012,0.188442211055276,398,2.02499259573,-1.45197047998085,0.307280255709305,10,"Ems-Dollard",63,"Ensis leei"
2013,0.106217616580311,386,4.65087784115676,-2.11640066321706,0.667908198190812,10,"Ems-Dollard",63,"Ensis leei"
2014,0.106849315068493,365,16.3978758679091,-2.10906178974155,1.21489349521754,10,"Ems-Dollard",63,"Ensis leei"
2015,0.118421052631579,76,1.84849901465661,-1.94591014905531,0.26775775949346,10,"Ems-Dollard",63,"Ensis leei"
2008,0.233333333333333,390,3.34915835866867,-1.18243096055118,0.524973119858829,2,"Eierlandse Gat",11,"Hediste diversicolor"
2009,0.255639097744361,399,2.78071447707553,-1.06218441985932,0.444201487579583,2,"Eierlandse Gat",11,"Hediste diversicolor"
2010,0.312020460358056,391,4.28273872083376,-0.784739883964138,0.631750856516728,2,"Eierlandse Gat",11,"Hediste diversicolor"
2011,0.198564593301435,418,2.20287656264916,-1.38779024771147,0.34304707867874,2,"Eierlandse Gat",11,"Hediste diversicolor"
2012,0.205417607223476,443,1.09761631700968,-1.34587073896924,0.0405647761521042,2,"Eierlandse Gat",11,"Hediste diversicolor"
2013,0.195402298850575,348,1.22701425301217,-1.40616854732697,0.0889517849940063,2,"Eierlandse Gat",11,"Hediste diversicolor"
2014,0.358722358722359,407,3.11418337237073,-0.575577432736299,0.493384443180112,2,"Eierlandse Gat",11,"Hediste diversicolor"
2015,0.315789473684211,76,11.585451703452,-0.742908690119009,1.06392379384462,2,"Eierlandse Gat",11,"Hediste diversicolor"
2008,0.31025641025641,390,1.61958935507054,-0.792936651168316,0.21692652284963,2,"Eierlandse Gat",16,"Nephtys hombergii"
2009,0.205513784461153,399,2.42122652449187,-1.3445249482436,0.389081120296174,2,"Eierlandse Gat",16,"Nephtys hombergii"
2010,0.0741687979539642,391,1.82151121967733,-2.50587177825305,0.267126050293563,2,"Eierlandse Gat",16,"Nephtys hombergii"
2011,0.0526315789473684,418,2.33246141948876,-2.86663547799733,0.373051034305174,2,"Eierlandse Gat",16,"Nephtys hombergii"
2012,0.0880361173814898,443,1.64585548650074,-2.32387581580293,0.223794288911915,2,"Eierlandse Gat",16,"Nephtys hombergii"
2013,0.114942528735632,348,1.68509353182889,-2.02717311313408,0.233855655925238,2,"Eierlandse Gat",16,"Nephtys hombergii"
2014,0.0786240786240786,407,2.36886071569647,-2.44435171362158,0.379696103270029,2,"Eierlandse Gat",16,"Nephtys hombergii"
2015,0.0657894736842105,76,1.26688776110086,-2.5508646175798,0.112330791005462,2,"Eierlandse Gat",16,"Nephtys hombergii"
2008,0.764102564102564,390,0.696820176663172,1.18243096055118,-0.156797498073665,2,"Eierlandse Gat",20,"Scoloplos armiger"
2009,0.80952380952381,399,0.805821161009689,1.45506645768598,-0.0936906093988901,2,"Eierlandse Gat",20,"Scoloplos armiger"
2010,0.841432225063939,391,1.54646661108372,1.67853917913009,0.189377400938274,2,"Eierlandse Gat",20,"Scoloplos armiger"
2011,0.921052631578947,418,2.69859237286576,2.47330110366769,0.431158408144936,2,"Eierlandse Gat",20,"Scoloplos armiger"
2012,0.950338600451467,443,3.06068588980022,2.97576684230829,0.485837382464942,2,"Eierlandse Gat",20,"Scoloplos armiger"
2013,0.939655172413793,348,4.13448461393981,2.77106316893094,0.616435165026328,2,"Eierlandse Gat",20,"Scoloplos armiger"
2014,0.857493857493858,407,2.28634411723087,1.80471861387056,0.359166524082167,2,"Eierlandse Gat",20,"Scoloplos armiger"
2015,0.881578947368421,76,2.0514958927295,2.07206143438221,0.312098432856086,2,"Eierlandse Gat",20,"Scoloplos armiger"
2008,0.0615384615384615,390,0.0439089594121283,-2.70259316163915,-1.3543706029273,2,"Eierlandse Gat",29,"Marenzelleria viridis"
2009,0.24812030075188,399,0.162896734655473,-1.10195677339096,-0.787256267272909,2,"Eierlandse Gat",29,"Marenzelleria viridis"
2010,0.524296675191816,391,1.01099518834116,0.102391151888799,0.00488314826433235,2,"Eierlandse Gat",29,"Marenzelleria viridis"
2011,0.358851674641148,418,0.319916805541342,-0.575156482147131,-0.494539433841137,2,"Eierlandse Gat",29,"Marenzelleria viridis"
2012,0.187358916478555,443,0.482591286847056,-1.45986754530429,-0.316139725380031,2,"Eierlandse Gat",29,"Marenzelleria viridis"
2013,0.21264367816092,348,0.415529449483945,-1.30050249647652,-0.381072092562579,2,"Eierlandse Gat",29,"Marenzelleria viridis"
2014,0.058968058968059,407,0.26133484900251,-2.74805553571591,-0.582284282122724,2,"Eierlandse Gat",29,"Marenzelleria viridis"
2015,0.171052631578947,76,0.0760989178495976,-1.53247687129797,-1.11684386803334,2,"Eierlandse Gat",29,"Marenzelleria viridis"
2008,0.0641025641025641,390,0.124134213093553,-2.65984809928433,-0.902086783686526,2,"Eierlandse Gat",37,"Heteromastus filiformis"
2009,0.0601503759398496,399,0.258842492026346,-2.72691868540659,-0.585031065474491,2,"Eierlandse Gat",37,"Heteromastus filiformis"
2010,0.061381074168798,391,0.230593012951086,-2.70532540377602,-0.634984232412918,2,"Eierlandse Gat",37,"Heteromastus filiformis"
2011,0.0933014354066986,418,0.242867286717126,-2.25991540097043,-0.612570746322188,2,"Eierlandse Gat",37,"Heteromastus filiformis"
2012,0.0925507900677201,443,0.249667793486847,-2.26951410615016,-0.600633231995193,2,"Eierlandse Gat",37,"Heteromastus filiformis"
2013,0.0689655172413793,348,0.460334312152307,-2.58052599639027,-0.33583847886172,2,"Eierlandse Gat",37,"Heteromastus filiformis"
2014,0.0909090909090909,407,0.242950798033144,-2.28780980741189,-0.612422143833802,2,"Eierlandse Gat",37,"Heteromastus filiformis"
2015,0.131578947368421,76,0.272118337140405,-1.83067488547773,-0.563402952991593,2,"Eierlandse Gat",37,"Heteromastus filiformis"
2008,0.169230769230769,390,9.52878565831198,-1.58199716627915,0.979300655480156,2,"Eierlandse Gat",39,"Arenicola marina"
2009,0.308270676691729,399,10.2527810472682,-0.802346472524937,1.01108620713733,2,"Eierlandse Gat",39,"Arenicola marina"
2010,0.51150895140665,391,8.87523647071195,0.0511620521798683,0.948462398178601,2,"Eierlandse Gat",39,"Arenicola marina"
2011,0.488038277511962,418,7.31233348368215,-0.043068857185823,0.864398803355765,2,"Eierlandse Gat",39,"Arenicola marina"
2012,0.367945823927765,443,4.95834969561845,-0.536189302257846,0.695842623449575,2,"Eierlandse Gat",39,"Arenicola marina"
2013,0.451149425287356,348,6.43830425335844,-0.190226736301068,0.809160827779769,2,"Eierlandse Gat",39,"Arenicola marina"
2014,0.412776412776413,407,9.83967012133369,-0.34743356053598,0.993235326154991,2,"Eierlandse Gat",39,"Arenicola marina"
2015,0.460526315789474,76,11.3922557371938,-0.131769277631123,1.05682979823548,2,"Eierlandse Gat",39,"Arenicola marina"
2008,0.47948717948718,390,10.8221538128165,-0.0769610411361282,1.03436004461516,2,"Eierlandse Gat",42,"Lanice conchilega"
2009,0.416040100250627,399,6.55207952505523,-0.333894915606913,0.816455701730906,2,"Eierlandse Gat",42,"Lanice conchilega"
2010,0.276214833759591,391,1.34012022456454,-0.956928377605981,0.127517859109283,2,"Eierlandse Gat",42,"Lanice conchilega"
2011,0.0980861244019139,418,0.440401835802961,-2.2052246200033,-0.355013519484813,2,"Eierlandse Gat",42,"Lanice conchilega"
2012,0.0158013544018059,443,0.540198738508432,-4.06159177575029,-0.266518967377394,2,"Eierlandse Gat",42,"Lanice conchilega"
2013,0.152298850574713,348,0.663130562080382,-1.70559734918968,-0.177645274382272,2,"Eierlandse Gat",42,"Lanice conchilega"
2014,0.316953316953317,407,4.81579622859802,-0.762140052046897,0.682772237024543,2,"Eierlandse Gat",42,"Lanice conchilega"
2015,0.328947368421053,76,18.945565543298,-0.683294884116934,1.27753404641472,2,"Eierlandse Gat",42,"Lanice conchilega"
2008,0.041025641025641,390,0.369487623742231,-3.11955762366634,-0.431331768282506,2,"Eierlandse Gat",45,"Peringia ulvae"
2009,0.037593984962406,399,0.237029844664913,-3.20849959688211,-0.623532764188742,2,"Eierlandse Gat",45,"Peringia ulvae"
2010,0.0690537084398977,391,0.257901832673439,-2.58159329230105,-0.587015814870504,2,"Eierlandse Gat",45,"Peringia ulvae"
2011,0.0956937799043062,418,0.320011687327108,-2.23226859457659,-0.493600887019854,2,"Eierlandse Gat",45,"Peringia ulvae"
2012,0.108352144469526,443,0.242551984050868,-2.09605534234249,-0.613568782422318,2,"Eierlandse Gat",45,"Peringia ulvae"
2013,0.0545977011494253,348,0.0180153483463779,-2.82412237235496,-1.72295533743533,2,"Eierlandse Gat",45,"Peringia ulvae"
2014,0.0982800982800983,407,0.243083700631842,-2.20269654721421,-0.61262132547938,2,"Eierlandse Gat",45,"Peringia ulvae"
2015,0.0789473684210526,76,0.588547405708799,-2.36952457566916,-0.229547546566772,2,"Eierlandse Gat",45,"Peringia ulvae"
2008,0.0179487179487179,390,34.969586237166,-3.93182563272433,1.54372711984353,2,"Eierlandse Gat",50,"Mytilus edulis"
2009,0.0902255639097744,399,1.00978755170646,-2.29571221370628,0.00549660280450687,2,"Eierlandse Gat",50,"Mytilus edulis"
2010,0.010230179028133,391,62.4005582526304,-4.4530544712512,1.79520900085443,2,"Eierlandse Gat",50,"Mytilus edulis"
2011,0.0143540669856459,418,0.0114604064557593,-4.14800684321553,-1.84134561628212,2,"Eierlandse Gat",50,"Mytilus edulis"
2012,0.00677200902934537,443,139.967890681368,-4.83287474862986,2.14603756878505,2,"Eierlandse Gat",50,"Mytilus edulis"
2013,0.0344827586206897,348,4.98887863363599,-3.28989331210348,0.698259604805645,2,"Eierlandse Gat",50,"Mytilus edulis"
2014,0.0294840294840295,407,75.4838108883663,-3.45189049597767,1.87787078617004,2,"Eierlandse Gat",50,"Mytilus edulis"
2015,0.0263157894736842,76,48.6116393811434,-3.38099467434464,1.6867666153975,2,"Eierlandse Gat",50,"Mytilus edulis"
2008,0.105128205128205,390,15.0181007357242,-2.12794480296393,1.17671949907796,2,"Eierlandse Gat",52,"Cerastoderma edule"
2009,0.0977443609022556,399,12.1715039226514,-2.20841350525403,1.08547316229808,2,"Eierlandse Gat",52,"Cerastoderma edule"
2010,0.171355498721228,391,14.3135475304729,-1.56707151606247,1.15585691293145,2,"Eierlandse Gat",52,"Cerastoderma edule"
2011,0.521531100478469,418,3.99287157510706,0.0909717782057266,0.601678207155794,2,"Eierlandse Gat",52,"Cerastoderma edule"
2012,0.331828442437923,443,55.6007258044777,-0.694840661066278,1.74510868563415,2,"Eierlandse Gat",52,"Cerastoderma edule"
2013,0.25,348,119.485453117474,-1.09096406782985,2.07732816906591,2,"Eierlandse Gat",52,"Cerastoderma edule"
2014,0.265356265356265,407,119.870512990532,-1.01201975985214,2.07872545592531,2,"Eierlandse Gat",52,"Cerastoderma edule"
2015,0.25,76,97.6993815060335,-1.06382617258269,1.98990787734724,2,"Eierlandse Gat",52,"Cerastoderma edule"
2008,0.0256410256410256,390,2.04906681384614,-3.58747933967221,0.321444295694546,2,"Eierlandse Gat",56,"Scrobicularia plana"
2009,0.0325814536340852,399,1.88276880548386,-3.351851507559,0.285547831096226,2,"Eierlandse Gat",56,"Scrobicularia plana"
2010,0.0127877237851662,391,13.138908032058,-4.24979310076496,1.12011626972468,2,"Eierlandse Gat",56,"Scrobicularia plana"
2011,0.0167464114832536,418,6.30766501845444,-4.00247290835022,0.803105583681327,2,"Eierlandse Gat",56,"Scrobicularia plana"
2012,0.0135440180586907,443,6.70299892305658,-4.20698619837807,0.829315868458486,2,"Eierlandse Gat",56,"Scrobicularia plana"
2013,0.0028735632183908,348,6.18430625405206,-5.44241771052179,0.794592273839881,2,"Eierlandse Gat",56,"Scrobicularia plana"
2014,0,407,0,-6.70073110954781,-1.32615853341308,2,"Eierlandse Gat",56,"Scrobicularia plana"
2015,0.0526315789473684,76,10.3966123051443,-2.76562005292369,1.01885860384185,2,"Eierlandse Gat",56,"Scrobicularia plana"
2008,0.0820512820512821,390,3.2854655510261,-2.39789527279837,0.517082477521606,2,"Eierlandse Gat",58,"Abra tenuis"
2009,0.06265664160401,399,1.66327432329759,-2.68423955240849,0.221922486761071,2,"Eierlandse Gat",58,"Abra tenuis"
2010,0.0869565217391304,391,4.50841706620584,-2.33537491581704,0.654377985676934,2,"Eierlandse Gat",58,"Abra tenuis"
2011,0.0909090909090909,418,1.9239414500682,-2.28819635554195,0.285020701402632,2,"Eierlandse Gat",58,"Abra tenuis"
2012,0.0451467268623025,443,0.895596796119802,-3.02576456065287,-0.0461088609591712,2,"Eierlandse Gat",58,"Abra tenuis"
2013,0.0229885057471264,348,0.232877700332075,-3.68740778350248,-0.626071458139783,2,"Eierlandse Gat",58,"Abra tenuis"
2014,0.0761670761670762,407,0.925578791899956,-2.4782709253726,-0.0318654972143413,2,"Eierlandse Gat",58,"Abra tenuis"
2015,0.105263157894737,76,1.41572137403262,-2.07206143438221,0.152103796750539,2,"Eierlandse Gat",58,"Abra tenuis"
2008,0.156410256410256,390,1.26641052940599,-1.67549966311219,0.103327239085582,2,"Eierlandse Gat",59,"Limecola balthica"
2009,0.12781954887218,399,2.29813930252966,-1.90918285733516,0.361791308113317,2,"Eierlandse Gat",59,"Limecola balthica"
2010,0.184143222506394,391,3.11815833778575,-1.48003591315159,0.494204034600071,2,"Eierlandse Gat",59,"Limecola balthica"
2011,0.143540669856459,418,3.309459691021,-1.77649199709727,0.520045291043578,2,"Eierlandse Gat",59,"Limecola balthica"
2012,0.216704288939052,443,2.32406446072678,-1.27833981028502,0.366658500904704,2,"Eierlandse Gat",59,"Limecola balthica"
2013,0.341954022988506,348,3.58352769537858,-0.648219838962694,0.554576926130667,2,"Eierlandse Gat",59,"Limecola balthica"
2014,0.452088452088452,407,2.79613412193495,-0.187277638125713,0.446899081879659,2,"Eierlandse Gat",59,"Limecola balthica"
2015,0.342105263157895,76,4.81933814802415,-0.624827936582468,0.683185325031588,2,"Eierlandse Gat",59,"Limecola balthica"
2008,0.0846153846153846,390,1.43646755483478,-2.36478880102333,0.160773424444106,2,"Eierlandse Gat",60,"Macomangulus tenuis"
2009,0.0551378446115288,399,2.29432717632961,-2.81740273802957,0.362835917875231,2,"Eierlandse Gat",60,"Macomangulus tenuis"
2010,0.00767263427109974,391,3.03537222615627,-4.70695288029803,0.483861177522456,2,"Eierlandse Gat",60,"Macomangulus tenuis"
2011,0.0263157894736842,418,2.60842184673497,-3.56523689361866,0.41829640208766,2,"Eierlandse Gat",60,"Macomangulus tenuis"
2012,0.0225733634311512,443,1.27836630822281,-3.71820706920846,0.110561081615109,2,"Eierlandse Gat",60,"Macomangulus tenuis"
2013,0.0114942528735632,348,1.49675797770164,-4.33510971488613,0.178489641646849,2,"Eierlandse Gat",60,"Macomangulus tenuis"
2014,0.00245700245700246,407,5.13915272278836,-5.5996557654473,0.711866371755886,2,"Eierlandse Gat",60,"Macomangulus tenuis"
2015,0.0131578947368421,76,0.0461946312160752,-3.90533401727735,-1.23849848262024,2,"Eierlandse Gat",60,"Macomangulus tenuis"
2008,0.0538461538461538,390,18.7014983098854,-2.84138777649577,1.27197490285961,2,"Eierlandse Gat",62,"Mya arenaria"
2009,0.233082706766917,399,15.2005564845231,-1.18398834231701,1.18198067119261,2,"Eierlandse Gat",62,"Mya arenaria"
2010,0.0946291560102302,391,23.2136184171546,-2.24354255236026,1.36582219761914,2,"Eierlandse Gat",62,"Mya arenaria"
2011,0.449760765550239,418,5.5801129651127,-0.196805022612534,0.746973023044473,2,"Eierlandse Gat",62,"Mya arenaria"
2012,0.0586907449209932,443,4.72118240419306,-2.75474172861472,0.674440828087688,2,"Eierlandse Gat",62,"Mya arenaria"
2013,0.0804597701149425,348,2.62575729192502,-2.41685318654298,0.41995564635625,2,"Eierlandse Gat",62,"Mya arenaria"
2014,0.0221130221130221,407,15.239866983339,-3.73390313548789,1.18310204752569,2,"Eierlandse Gat",62,"Mya arenaria"
2015,0.0263157894736842,76,0.407090187591662,-3.38099467434464,-0.38580721014702,2,"Eierlandse Gat",62,"Mya arenaria"
2008,0.0641025641025641,390,18.2880430361028,-2.65984809928433,1.262231518707,2,"Eierlandse Gat",63,"Ensis leei"
2009,0.087719298245614,399,20.5467183777999,-2.3262466004922,1.31279968584181,2,"Eierlandse Gat",63,"Ensis leei"
2010,0.061381074168798,391,48.6365381840226,-2.70532540377602,1.686986828172,2,"Eierlandse Gat",63,"Ensis leei"
2011,0.167464114832536,418,9.34292752253086,-1.59515195518662,0.970608801102987,2,"Eierlandse Gat",63,"Ensis leei"
2012,0.0338600451467269,443,12.1388849970134,-3.31711426445161,1.08427564096554,2,"Eierlandse Gat",63,"Ensis leei"
2013,0.0229885057471264,348,7.81500990688768,-3.68740778350248,0.893079949305312,2,"Eierlandse Gat",63,"Ensis leei"
2014,0.0196560196560197,407,120.467154265486,-3.847641334734,2.08087841081878,2,"Eierlandse Gat",63,"Ensis leei"
2015,0,76,0,-5.01727983681492,-2.56748436109091,2,"Eierlandse Gat",63,"Ensis leei"
2008,0.250616269515201,1217,4.45051831752221,-1.09314181550707,0.648504495326874,3,"Vlie",11,"Hediste diversicolor"
2009,0.306306306306306,1221,3.516375340474,-0.815518398615916,0.546214070516553,3,"Vlie",11,"Hediste diversicolor"
2010,0.287251655629139,1208,3.52794503185311,-0.906748950646747,0.547640264903171,3,"Vlie",11,"Hediste diversicolor"
2011,0.340972222222222,1440,2.60472023079659,-0.657419849787848,0.415921516044958,3,"Vlie",11,"Hediste diversicolor"
2012,0.326671790930054,1301,2.2961192739155,-0.721530203712478,0.361176434791962,3,"Vlie",11,"Hediste diversicolor"
2013,0.373209772535805,1187,2.09649900940169,-0.516670964150576,0.321693976659538,3,"Vlie",11,"Hediste diversicolor"
2014,0.442574257425743,1010,3.2277740380986,-0.228714596363665,0.509032593391957,3,"Vlie",11,"Hediste diversicolor"
2015,0.326829268292683,205,3.50264417107092,-0.711496319228142,0.544515330728702,3,"Vlie",11,"Hediste diversicolor"
2008,0.221035332785538,1217,1.41706351443595,-1.25725854660753,0.156666189474416,3,"Vlie",16,"Nephtys hombergii"
2009,0.160524160524161,1221,1.29085746917804,-1.65129753636964,0.11666765651808,3,"Vlie",16,"Nephtys hombergii"
2010,0.0985099337748344,1208,1.35370948636706,-2.20923950930304,0.137047741229656,3,"Vlie",16,"Nephtys hombergii"
2011,0.0868055555555556,1440,1.53753286667554,-2.3489058855981,0.191690132923809,3,"Vlie",16,"Nephtys hombergii"
2012,0.0876249039200615,1301,2.27234824479787,-2.33818825288152,0.359773127495312,3,"Vlie",16,"Nephtys hombergii"
2013,0.088458298230834,1187,1.34725644868312,-2.32739329247699,0.13499882204845,3,"Vlie",16,"Nephtys hombergii"
2014,0.112871287128713,1010,1.89084497885929,-2.05680739850647,0.280616600613115,3,"Vlie",16,"Nephtys hombergii"
2015,0.0829268292682927,205,1.44945473913257,-2.371577964481,0.166364306238908,3,"Vlie",16,"Nephtys hombergii"
2008,0.540673788003287,1217,0.875281283237205,0.16470990267408,-0.057845846743161,3,"Vlie",20,"Scoloplos armiger"
2009,0.663390663390663,1221,0.842116665870422,0.680275412283248,-0.0746209697205744,3,"Vlie",20,"Scoloplos armiger"
2010,0.714403973509934,1208,1.83563096569637,0.91889980713302,0.263788480191608,3,"Vlie",20,"Scoloplos armiger"
2011,0.739583333333333,1440,1.77485699262582,1.0456076485814,0.249166577151849,3,"Vlie",20,"Scoloplos armiger"
2012,0.807840122982321,1301,2.44484926249567,1.43851407995118,0.388254419003347,3,"Vlie",20,"Scoloplos armiger"
2013,0.742207245155855,1187,2.44538032216903,1.05967522322627,0.388348743838101,3,"Vlie",20,"Scoloplos armiger"
2014,0.702970297029703,1010,1.60361537803424,0.863854529981651,0.205103766422394,3,"Vlie",20,"Scoloplos armiger"
2015,0.736585365853659,205,1.52118477250548,1.04090397104746,0.18218571605272,3,"Vlie",20,"Scoloplos armiger"
2008,0.23746918652424,1217,0.870992816735307,-1.16433749746854,-0.0598298223514067,3,"Vlie",29,"Marenzelleria viridis"
2009,0.229320229320229,1221,0.824645693704255,-1.20983792377833,-0.0835682565255314,3,"Vlie",29,"Marenzelleria viridis"
2010,0.673841059602649,1208,0.737582818417213,0.727493360184642,-0.132005465218784,3,"Vlie",29,"Marenzelleria viridis"
2011,0.515277777777778,1440,0.7337347967252,0.0625203569813339,-0.134276177713296,3,"Vlie",29,"Marenzelleria viridis"
2012,0.411990776325903,1301,1.25877703215136,-0.354155463298364,0.100056484256334,3,"Vlie",29,"Marenzelleria viridis"
2013,0.433866891322662,1187,2.60606663478568,-0.264376712506278,0.416037527921918,3,"Vlie",29,"Marenzelleria viridis"
2014,0.226732673267327,1010,0.541435196389061,-1.22403171045489,-0.266203226614108,3,"Vlie",29,"Marenzelleria viridis"
2015,0.346341463414634,205,0.684495170644858,-0.624404028140342,-0.164431620955808,3,"Vlie",29,"Marenzelleria viridis"
2008,0.147904683648316,1217,0.195092536038386,-1.7478741541029,-0.705920104600812,3,"Vlie",37,"Heteromastus filiformis"
2009,0.176085176085176,1221,0.263787066342409,-1.5402792996689,-0.575903799209256,3,"Vlie",37,"Heteromastus filiformis"
2010,0.139072847682119,1208,0.298485779240262,-1.81955935750565,-0.522563159859082,3,"Vlie",37,"Heteromastus filiformis"
2011,0.188888888888889,1440,0.289904458549329,-1.45498137543975,-0.535157739435868,3,"Vlie",37,"Heteromastus filiformis"
2012,0.174481168332052,1301,0.314331964089709,-1.55152937892783,-0.500224606860228,3,"Vlie",37,"Heteromastus filiformis"
2013,0.175231676495366,1187,0.506867766568694,-1.54608174559727,-0.293623588452357,3,"Vlie",37,"Heteromastus filiformis"
2014,0.215841584158416,1010,0.427969659681961,-1.28714386478542,-0.366832667028748,3,"Vlie",37,"Heteromastus filiformis"
2015,0.190243902439024,205,0.652032991859155,-1.43267052291004,-0.184578140549079,3,"Vlie",37,"Heteromastus filiformis"
2008,0.177485620377979,1217,9.57789343673019,-1.53066460658124,0.981531749739143,3,"Vlie",39,"Arenicola marina"
2009,0.294021294021294,1221,10.4020144898539,-0.873960878806883,1.01735847150708,3,"Vlie",39,"Arenicola marina"
2010,0.318708609271523,1208,9.80249696540629,-0.757807289636143,0.991592469816223,3,"Vlie",39,"Arenicola marina"
2011,0.325,1440,6.27119791075568,-0.729305167139018,0.797750207957682,3,"Vlie",39,"Arenicola marina"
2012,0.239046887009992,1301,6.76341678276064,-1.15580042681511,0.830536775519754,3,"Vlie",39,"Arenicola marina"
2013,0.272114574557708,1187,9.41763885223291,-0.981794783645778,0.974208233711071,3,"Vlie",39,"Arenicola marina"
2014,0.265346534653465,1010,9.73333359672824,-1.01582424762907,0.988519178570699,3,"Vlie",39,"Arenicola marina"
2015,0.24390243902439,205,14.4943408205324,-1.11822076005649,1.16137145110155,3,"Vlie",39,"Arenicola marina"
2008,0.212818405916187,1217,10.3096086843395,-1.30556901844886,1.01329082758469,3,"Vlie",42,"Lanice conchilega"
2009,0.192465192465192,1221,10.7992565425074,-1.4314382131363,1.03344029890789,3,"Vlie",42,"Lanice conchilega"
2010,0.302980132450331,1208,1.51059363872445,-0.831187492304155,0.179479547652967,3,"Vlie",42,"Lanice conchilega"
2011,0.200694444444444,1440,1.32388911606985,-1.37979661246237,0.122230293939134,3,"Vlie",42,"Lanice conchilega"
2012,0.0937740199846272,1301,0.928685574304559,-2.2638866923914,-0.0315915696566716,3,"Vlie",42,"Lanice conchilega"
2013,0.135636057287279,1187,0.963962019005995,-1.84843043484972,-0.015420086300019,3,"Vlie",42,"Lanice conchilega"
2014,0.157425742574257,1010,4.0007967862029,-1.67378048961102,0.602271837572632,3,"Vlie",42,"Lanice conchilega"
2015,0.117073170731707,205,6.87368988796235,-1.99705766022225,0.837262895468975,3,"Vlie",42,"Lanice conchilega"
2008,0.047658175842235,1217,0.227105216333405,-2.98585458963462,-0.64215906860551,3,"Vlie",45,"Peringia ulvae"
2009,0.124488124488124,1221,0.469514948442992,-1.94684647871174,-0.327569218743859,3,"Vlie",45,"Peringia ulvae"
2010,0.135761589403974,1208,0.498040246199238,-1.84742515631183,-0.301998917897419,3,"Vlie",45,"Peringia ulvae"
2011,0.177777777777778,1440,1.01299276568244,-1.52910276434321,0.00596867221262134,3,"Vlie",45,"Peringia ulvae"
